,Message ID,timestamp,content,reactions,share,photos,videos,audio_files,gifs,call_duration
236,4873,2025-03-26 12:05:25,lalalalasoumia liked a message,,,,,,,
237,5031,2025-03-29 13:10:41,lalalalasoumia liked a message,,,,,,,
238,5032,2025-03-29 13:10:51,52,,,,,,,
239,5033,2025-03-29 13:11:13,My shit count is upsetting me,"[{'reaction': 'ð\x9f\x98¢', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
240,5046,2025-03-29 20:18:35,53,,,,,,,
241,5323,2025-04-02 18:46:44,lalalalasoumia liked a message,,,,,,,
242,5348,2025-04-03 10:25:27,54,,,,,,,
243,5369,2025-04-03 16:55:23,55,,,,,,,
244,5416,2025-04-05 13:30:53,56 yesterday,,,,,,,
245,5417,2025-04-05 13:31:04,And 57,,,,,,,
246,5419,2025-04-05 13:31:15,I'm pooping,,,,,,,
247,5490,2025-04-06 20:03:30,58,,,,,,,
248,5523,2025-04-07 20:53:56,59,,,,,,,
249,5629,2025-04-10 21:02:00,60,,,,,,,
250,5630,2025-04-10 21:02:08,Like butt-er,"[{'reaction': 'â\x9d¤', 'actor': 'Ruby Long'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
251,5672,2025-04-11 19:09:53,61 and 62,,,,,,,
252,5802,2025-04-15 11:35:40,63,,,,,,,
253,5808,2025-04-15 17:48:28,64,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}]",,,,,,
254,5953,2025-04-18 17:47:02,65,,,,,,,
255,5982,2025-04-19 20:55:54,66,,,,,,,
256,5983,2025-04-19 20:56:04,Alcohol fueled,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
257,6022,2025-04-20 15:17:07,67,,,,,,,
258,6032,2025-04-20 21:26:29,68,,,,,,,
259,6153,2025-04-23 14:34:45,69,"[{'reaction': 'â\x9d¤', 'actor': 'Georgia-Rae'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
260,6203,2025-04-24 19:49:05,70,,,,,,,
261,6238,2025-04-25 13:39:52,71,,,,,,,
262,6239,2025-04-25 13:40:03,"A cream egg a day, makes my poop flu away","[{'reaction': 'â\x9d¤', 'actor': 'Sean Condren Kuipers'}, {'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
263,6353,2025-04-27 14:30:14,72,,,,,,,
264,6403,2025-04-29 00:03:04,73,,,,,,,
265,6412,2025-04-29 11:44:25,lalalalasoumia liked a message,,,,,,,
266,6481,2025-04-30 22:08:41,74 yesterday,,,,,,,
267,6528,2025-05-01 00:41:50,lalalalasoumia liked a message,,,,,,,
268,6529,2025-05-01 00:42:05,lalalalasoumia liked a message,,,,,,,
269,6531,2025-05-01 00:42:19,Best time of the month ð¥°,"[{'reaction': 'â\x9d¤ï¸\x8f', 'actor': 'Dex'}]",,,,,,
270,6617,2025-05-01 21:32:39,lalalalasoumia liked a message,,,,,,,
271,6618,2025-05-01 21:32:50,lalalalasoumia liked a message,,,,,,,
272,6619,2025-05-01 21:33:19,lalalalasoumia liked a message,,,,,,,
273,6620,2025-05-01 21:34:06,75,,,,,,,
274,6727,2025-05-04 22:34:54,lalalalasoumia liked a message,,,,,,,
275,6728,2025-05-04 22:35:00,lalalalasoumia liked a message,,,,,,,
276,6733,2025-05-05 11:54:39,76 and 77 ðï¸ððï¸,,,,,,,
277,6799,2025-05-07 11:33:05,78,,,,,,,
278,6800,2025-05-07 11:34:18,Hurt my butt a little :((,"[{'reaction': 'ð\x9f\x8eº', 'actor': 'Dan Griffin'}, {'reaction': 'ð\x9f\x98¢', 'actor': 'Emma Smyth'}, {'reaction': 'ð\x9f\x98¢', 'actor': 'Dex'}, {'reaction': 'ð\x9f\x98¢', 'actor': 'shane'}]",,,,,,
279,6936,2025-05-11 11:55:53,79,,,,,,,
280,6937,2025-05-11 11:56:01,Stinky,,,,,,,
281,6980,2025-05-12 11:07:12,80 and 81,"[{'reaction': 'ð\x9f\x98¢', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
282,7010,2025-05-12 19:51:21,82,,,,,,,
283,7011,2025-05-12 19:51:28,These are all stress shits,,,,,,,
284,7012,2025-05-12 19:51:36,Presentation tomorrow :(((,"[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen'}]",,,,,,
285,7021,2025-05-13 09:56:14,lalala sent an attachment.,,"{'link': 'https://www.instagram.com/p/DJbg7oEOs8_/', 'share_text': 'Choose\n\n#memes #heavyequipment #meme #skilledlabor #hardwork #bluecollar #catmemes #funnycats #contractors #contractorlife #dirtyjobs #explorepage #bluecollarpride #cats #cat #construction #constructionworker #trades #constructionfails #constructionfail #hardhat #hardhatstickers #plumbing #electrician #plumber #welder #welding #carpentry #mechanic', 'original_content_owner': 'catswithhardhats'}",,,,,
286,7142,2025-05-16 10:00:21,83 rabbit poop,,,,,,,
287,7154,2025-05-16 14:07:01,84 real poop,,,,,,,
288,7203,2025-05-17 17:30:59,85,"[{'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
289,7291,2025-05-20 07:20:36,86 in progress,"[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen'}, {'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
290,7302,2025-05-20 12:04:44,"Just shat 87, a sequel to 86","[{'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
291,7303,2025-05-20 12:04:54,"I will say, it was not solid",,,,,,,
292,7304,2025-05-20 12:04:59,So the worries are valid,,,,,,,
293,7306,2025-05-20 12:05:42,,,{'link': 'https://media2.giphy.com/media/v1.Y2lkPTQyMzA0NmQwMWV2bmF5NmFtaGowcGJsaHhodm8zZ3QybDc4bjJweHBxZHNnZHh0cCZlcD12MV9naWZzX2dpZklkJmN0PWc/d1UMX4umUcXSw/200.gif'},,,,,
294,7307,2025-05-20 12:05:56,But he's biting my butthole,"[{'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
295,7313,2025-05-20 13:35:10,https://vm.tiktok.com/ZNdhJoXqT/,,"{'link': 'https://vm.tiktok.com/ZNdhJoXqT/', 'share_text': 'https://vm.tiktok.com/ZNdhJoXqT/'}",,,,,
296,7314,2025-05-20 13:35:19,Guessing it's this kinda stuff ð¤¢,"[{'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
297,7377,2025-05-21 14:53:40,88 yesterday,,,,,,,
298,7417,2025-05-22 13:06:28,89,,,,,,,
299,7418,2025-05-22 13:06:33,Sick :(((,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}]",,,,,,
300,7420,2025-05-22 13:20:45,lalalalasoumia liked a message,,,,,,,
301,7421,2025-05-22 13:20:52,Ahahaha I fuckin know,,,,,,,
302,7422,2025-05-22 13:20:59,I don't even know what's wrong with me,,,,,,,
303,7482,2025-05-23 18:32:36,90 and 91,,,,,,,
304,7483,2025-05-23 18:33:38,Smells so bad ð¤¢,,,,,,,
305,7486,2025-05-23 20:25:15,90 was done in the international bar,"[{'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
306,7487,2025-05-23 20:25:18,A pump and dump,,,,,,,
307,7488,2025-05-23 20:25:32,91 was done at home,"[{'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
308,7489,2025-05-23 20:25:51,Wasn't even drinking at the bar,,,,,,,
309,7490,2025-05-23 20:26:06,Just needed to shit so bad ð­,,,,,,,
310,7499,2025-05-23 20:57:29,lalala sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'Sean Condren Kuipers'}, {'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin'}]","{'link': 'https://www.instagram.com/p/DJqRQEsM3Tu/', 'share_text': '#chronicillness #chronicpain #invisibleillness #lupus #fibromyalgia #edsawareness #loinpainhematuriasyndrome #lphs #chronicillnesshumor #autoimmunedisease #ms #rheumatoidarthritis #arthritis #ankylosingspondylitis #painmanagement #chronicallyill #crps #ulcerativecolitis #endometriosis #scleroderma #sjorgrenssyndrome #potssyndrome #sicklecell #fibrosis #gastroparesis #pcos #chronicallysick #chronicallyawesome #chronicallyillmom #cancersucks', 'original_content_owner': 'chronicillnesshumor'}",,,,,
311,7500,2025-05-23 20:57:29,Me this past week,"[{'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
312,7573,2025-05-25 13:07:12,92,,,,,,,
313,7611,2025-05-26 14:13:09,,"[{'reaction': 'â\x9d¤', 'actor': 'Georgia-Rae'}, {'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",{'link': 'https://media4.giphy.com/media/v1.Y2lkPTA3MTNiODVjNXJ3YXd2bGQyNmR2a3Bjazd4am1sdjZ6bmd3a3RpY3d4cDN4NG12ciZlcD12MV9naWZzX2dpZklkJmN0PXM/rPU2clvfsLyjS/200.gif'},,,,,
314,7612,2025-05-26 14:13:51,93,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}]",,,,,,
315,7613,2025-05-26 17:10:05,Hypothetically....do we get more points for shitting ourselves,"[{'reaction': 'ð\x9f\x91\x80', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}, {'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin'}, {'reaction': 'â\x9d¤', 'actor': 'Dan Griffin'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
316,7618,2025-05-26 17:10:59,lalalalasoumia liked a message,,,,,,,
317,7619,2025-05-26 17:11:02,lalalalasoumia liked a message,,,,,,,
318,7625,2025-05-26 18:45:38,94,,,,,,,
319,7626,2025-05-26 18:45:44,Outside my pants,,,,,,,
320,7653,2025-05-27 15:46:37,95,,,,,,,
321,7655,2025-05-27 15:47:47,When's the update,,,,,,,
322,7657,2025-05-27 15:47:51,I think I can do it,,,,,,,
323,7658,2025-05-27 15:47:55,I'm still sick,"[{'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
324,7660,2025-05-27 15:48:22,Antidepressant withdrawal is hitting me hard,,,,,,,
325,7661,2025-05-27 15:48:28,Stay medicated,,,,,,,
326,7662,2025-05-27 15:48:36,It's not worth getting better,,,,,,,
327,7664,2025-05-27 15:48:55,....maybe it is a good thing,,,,,,,
328,7666,2025-05-27 15:49:36,"Hey if anything, I'm consistent",,,,,,,
329,7667,2025-05-27 15:49:48,Conor is the one who's gotten good at shitting all of a sudden,"[{'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
330,7668,2025-05-27 15:49:51,I'm still not happy,,,,,,,
331,7681,2025-05-27 18:40:18,I will catch up to you,,,,,,,
332,7682,2025-05-27 18:40:21,It's a threat,"[{'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin'}]",,,,,,
333,7825,2025-05-30 16:55:54,96,,,,,,,
334,7826,2025-05-30 16:56:08,So....I don't think I'm hitting 100 by tomorrow night...,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
335,7829,2025-05-30 16:56:24,"As soon as I promised I would, I got better","[{'reaction': 'ð\x9f\x98¢', 'actor': 'Dex'}]",,,,,,
336,7830,2025-05-30 16:56:59,Still not sure how's he outshitting you,,,,,,,
337,7832,2025-05-30 16:57:35,I'm bringing Ryan in next year,,,,,,,
338,7835,2025-05-30 16:57:51,He'll outshit u fr,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}]",,,,,,
