,Message ID,timestamp,content,reactions,share,photos,videos,audio_files,gifs,call_duration
245,2673,2025-02-07 23:13:12,i feel that counts,,,,,,,
246,2725,2025-02-08 16:59:56,68,,,,,,,
247,2743,2025-02-09 12:31:06,( Í¡Â° ÍÊ Í¡Â°),,,,,,,
248,2744,2025-02-09 12:31:10,69,,,,,,,
249,2745,2025-02-09 12:34:38,,"[{'reaction': 'ð\x9f\x98\x8d', 'actor': 'Ruby Long'}]",,,"[{'uri': 'your_instagram_activity/messages/inbox/2025poopchat_8986527554771415/videos/476645513_9090750331052367_5336386461058980212_n_994016509291882.mp4', 'creation_timestamp': 1739104452}]",,,
250,2756,2025-02-09 15:01:56,Shit in the shower to save on toilet paper,"[{'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
251,2759,2025-02-09 15:30:18,70,"[{'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
252,2802,2025-02-10 12:01:44,Ketchup with bread sounds vile,,,,,,,
253,2808,2025-02-10 12:02:31,I can tell ð,"[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'Ros Hanley'}]",,,,,,
254,2810,2025-02-10 12:03:15,Weirdest breakfast someone I know has is just a can of sweetcorn every morning,"[{'reaction': 'â\x9d¤', 'actor': 'Ros Hanley'}]",,,,,,
255,2839,2025-02-10 12:54:24,71,,,,,,,
256,2890,2025-02-11 18:29:42,72,,,,,,,
257,2891,2025-02-11 18:29:53,I'm losing my edge,,,,,,,
258,2892,2025-02-11 18:29:58,Stephen beating me,,,,,,,
259,2896,2025-02-11 18:42:09,I will give myself food poisoning,,,,,,,
260,2907,2025-02-11 22:27:04,"damn, who you shifting","[{'reaction': 'ð\x9f\x98®', 'actor': 'Emma Sherlock'}]",,,,,,
261,2930,2025-02-12 14:26:45,73,,,,,,,
262,2967,2025-02-13 17:28:12,74,,,,,,,
263,2980,2025-02-14 10:32:37,did you find it?,,,,,,,
264,2990,2025-02-14 12:32:46,75,,,,,,,
265,2991,2025-02-14 12:33:00,omg,,,,,,,
266,2992,2025-02-14 12:33:03,stephen,,,,,,,
267,2993,2025-02-14 12:33:07,it's beautiful,,,,,,,
268,2994,2025-02-14 12:33:11,yes,,,,,,,
269,2995,2025-02-14 12:33:19,a thousand times yes#,"[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen'}, {'reaction': 'â\x9d¤', 'actor': 'Georgia-Rae'}, {'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin'}, {'reaction': 'â\x9d¤', 'actor': 'Ruby Long'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
270,3007,2025-02-14 14:56:22,"A CEO that I worked for seduced my wife in direct retaliation for my pushback on him at work. He won. I got divorced and left the company. When I say I truly understand how some executive teams can be political snake pits, I trust you will believe me. Learn from my pain - do the following:

1) When you have a good manager, lean in and take advantage of it.

2) Spot the snakes.

3) Do excellent work, even for nasty leaders.

4) Donât confront the snakes directly

5) Donât become a snake","[{'reaction': 'â\x9d¤', 'actor': 'Dan Griffin'}]",,,,,,
271,3008,2025-02-14 14:56:31,this is still my favourite,,,,,,,
272,3009,2025-02-14 14:57:02,ex amazon worker,"[{'reaction': 'â\x9d¤', 'actor': 'Ros Hanley'}]",,,,,,
273,3014,2025-02-14 14:57:37,i saw another one where a dude talked about how his wife cheatin on him taight him about multi level marketing,"[{'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}, {'reaction': 'ð\x9f\x92\x80', 'actor': 'Dan Griffin'}]",,,,,,
274,3015,2025-02-14 14:57:55,i see the top minds in our country are working hard,,,,,,,
275,3025,2025-02-14 17:58:59,76,"[{'reaction': 'â\x9d¤', 'actor': ""Niamh O'Neill""}]",,,,,,
276,3042,2025-02-15 06:59:41,77,,,,,,,
277,3059,2025-02-15 14:45:46,78,,,,,,,
278,3083,2025-02-16 15:08:24,79,,,,,,,
279,3094,2025-02-16 22:31:42,Conan sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin'}, {'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}]","{'link': 'https://www.instagram.com/p/DFyS1fNSYah/', 'share_text': 'â\x80¢\nâ\x80¢\n#Facebookmemes \n#whispermemes \n#whisper\n#facebookpostmemes\n#facebookmemesaretherapy \n#badlyeditedfacebookmemes\n#facebookmemesformilfs \n#femcelmemes\n#femcel\n#femalemanipulator \n#girlboss \n#dilf\n#mykitten \n#rawrxd\n#inspiration \n#fatherless \n#inspirationalquotes \n#sigmamale \n#grindset \n#gatekeepgaslightgirlboss\n#satire \n#fbmeme\n#shart \n#brocken \n#edsheeran \n#piss \n#farting \n#heartbrocken \n#pain', 'original_content_owner': '_._youuu_scallyywagg'}",,,,,
280,3108,2025-02-17 13:07:35,80,,,,,,,
281,3139,2025-02-18 12:24:39,81,,,,,,,
282,3140,2025-02-18 12:24:40,82,,,,,,,
283,3184,2025-02-19 15:22:30,She's gonna be first to quiz now,,,,,,,
284,3187,2025-02-19 16:34:04,83,,,,,,,
285,3193,2025-02-19 16:42:13,whose,,,,,,,
286,3195,2025-02-19 16:46:08,she's been collecting samples from the chat,"[{'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here'}]",,,,,,
287,3196,2025-02-19 16:46:13,i knew it,,,,,,,
288,3197,2025-02-19 16:46:17,it's how she got the job,,,,,,,
289,3199,2025-02-19 16:46:39,she arrived to the interview with all her shit together,"[{'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here'}, {'reaction': 'â\x9d¤', 'actor': ""Niamh O'Neill""}]",,,,,,
290,3212,2025-02-19 19:19:12,Conan sent an attachment.,"[{'reaction': 'ð\x9f\x91\x80', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}, {'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin'}, {'reaction': 'â\x9d¤', 'actor': 'Ruby Long'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'Keelin H.'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]","{'link': 'https://www.instagram.com/p/DGG74Q7xEz2/', 'share_text': '', 'original_content_owner': 'reallionaire_grindset'}",,,,,
291,3214,2025-02-20 00:45:18,tres bien,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}]",,,,,,
292,3263,2025-02-20 13:34:01,oof,,,,,,,
293,3279,2025-02-20 18:36:13,84,,,,,,,
294,3316,2025-02-21 19:30:06,85,,,,,,,
295,3317,2025-02-21 19:30:12,Smooth like butter,"[{'reaction': 'â\x9d¤', 'actor': 'Harry Rooney'}]",,,,,,
296,3336,2025-02-22 13:33:15,86,,,,,,,
297,3349,2025-02-22 19:20:44,87,,,,,,,
298,3362,2025-02-23 11:50:23,88,,,,,,,
299,3396,2025-02-24 11:13:30,89,,,,,,,
300,3414,2025-02-25 09:44:02,90,,,,,,,
301,3445,2025-02-25 22:36:57,https://youtu.be/HQwrjdSz4F4?si=uQD3v54b0M1FUvN2,"[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen'}]","{'link': 'https://youtu.be/HQwrjdSz4F4?si=uQD3v54b0M1FUvN2', 'share_text': 'Omedeto !'}",,,,,
302,3446,2025-02-25 22:37:00,us tomorrow,,,,,,,
303,3448,2025-02-25 22:43:58,goated reference from an anime i never finished,,,,,,,
304,3450,2025-02-25 22:45:37,i got to like episode 15 and got distracted,,,,,,,
305,3451,2025-02-25 22:45:51,unfort the fandom ruined the rest so i know what happens,,,,,,,
306,3452,2025-02-25 22:46:06,so in a way i watched it,,,,,,,
307,3454,2025-02-25 22:55:41,i'm not that much of a fan of anything,,,,,,,
308,3457,2025-02-25 22:57:00,the true meaning is that it's gay,"[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen'}]",,,,,,
309,3458,2025-02-25 22:57:39,shinji spent one day with a skinny white haired twink and was gonna fold,"[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen'}]",,,,,,
310,3481,2025-02-26 13:52:14,91,,,,,,,
311,3482,2025-02-26 13:52:15,92,,,,,,,
312,3509,2025-02-26 22:00:48,Conan sent an attachment.,,"{'link': 'https://www.instagram.com/reel/DGhQ8OmSIKN/?id=3576214086696338061_51990445899', 'share_text': 'Daily washing hand\n#day50', 'original_content_owner': 'nickkkkkkk300'}",,,,,
313,3515,2025-02-26 22:07:50,@shane.bryan you're in for some fun times,"[{'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
314,3516,2025-02-26 22:08:08,@georgxarae changing my vote for most likely to develop scat fetish,"[{'reaction': 'ð\x9f\x98®', 'actor': 'Georgia-Rae'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'Keelin H.'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}, {'reaction': 'â\x9d¤', 'actor': 'Ros Hanley'}]",,,,,,
315,3567,2025-02-27 18:55:21,93,,,,,,,
316,3568,2025-02-27 18:55:21,94,,,,,,,
317,3576,2025-02-28 12:07:14,95,,,,,,,
318,3607,2025-03-01 00:00:17,i stayed up for this,,,,,,,
319,3608,2025-03-01 00:00:21,i hate myself,"[{'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}, {'reaction': 'â\x9d¤', 'actor': 'Ros Hanley'}]",,,,,,
320,3614,2025-03-01 00:01:11,jamieoliveoil reacted ð¢ to your message ,,,,,,,
321,3621,2025-03-01 00:03:24,jamieoliveoil reacted â¤ï¸ to your message ,,,,,,,
322,3629,2025-03-01 00:04:55,damn right i'm consistent.,,,,,,,
323,3630,2025-03-01 00:05:01,my toilet knows when to expect me,,,,,,,
324,3635,2025-03-01 00:05:50,you're forgetting the time zone difference,"[{'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
325,3675,2025-03-01 00:09:08,jamieoliveoil reacted â¤ï¸ to your message ,,,,,,,
326,3698,2025-03-01 00:15:45,glad i didn't even have to ask,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
327,3702,2025-03-01 00:17:09,just shows. mind over splatter,"[{'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin'}, {'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'Ros Hanley'}]",,,,,,
328,3778,2025-03-01 21:20:44,thanks?,,,,,,,
329,3781,2025-03-01 23:14:11,omg a secret message,"[{'reaction': 'ð\x9f«£', 'actor': 'Dex'}]",,,,,,
330,3797,2025-03-02 13:17:15,96,,,,,,,
331,3798,2025-03-02 13:17:17,97,,,,,,,
332,3799,2025-03-02 13:17:18,98,,,,,,,
333,3802,2025-03-02 13:18:02,these are saturday's updates,"[{'reaction': 'ð\x9f«¡', 'actor': 'Dex'}]",,,,,,
334,3805,2025-03-02 14:24:56,99,,,,,,,
335,3806,2025-03-02 14:25:07,omg almost there,,,,,,,
336,3809,2025-03-02 19:06:07,100,"[{'reaction': 'ð\x9f\x98®', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}, {'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
337,3810,2025-03-02 19:06:14,Post steak,,,,,,,
338,3811,2025-03-02 19:10:33,Conan sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'Dex'}]","{'link': 'https://www.instagram.com/reel/DGNv6kRoQ3a/?id=3570720812440817114_67406575930', 'share_text': 'OH NO SKIBIDI PEPPA ð\x9f\x98\xadð\x9f\x98\xad', 'original_content_owner': 'ainetworktv'}",,,,,
339,3856,2025-03-03 21:48:48,101,,,,,,,
340,3857,2025-03-03 21:48:49,102,,,,,,,
341,3869,2025-03-04 14:36:00,103,,,,,,,
342,3887,2025-03-05 09:21:31,Bro woke up TO shit,,,,,,,
343,3915,2025-03-05 12:01:45,104,,,,,,,
344,3918,2025-03-05 12:09:54,Pics,"[{'reaction': 'ð\x9f\x98®', 'actor': 'shane'}]",,,,,,
345,3920,2025-03-05 12:14:20,Mix my drink with them later,"[{'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
346,3921,2025-03-05 12:14:34,The white foam in my white lady better be homemade,"[{'reaction': 'ð\x9f\x98®', 'actor': 'Georgia-Rae'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
347,3923,2025-03-05 12:15:09,The protein content probs the same,"[{'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
348,3925,2025-03-05 12:18:20,,,,"[{'uri': 'your_instagram_activity/messages/inbox/2025poopchat_8986527554771415/photos/476500640_992476706150731_8842851485809415625_n_992476702817398.jpg', 'creation_timestamp': 1741177098}, {'uri': 'your_instagram_activity/messages/inbox/2025poopchat_8986527554771415/photos/476497590_719360380839847_5849050113559191202_n_719360377506514.jpg', 'creation_timestamp': 1741177098}]",,,,
349,3926,2025-03-05 12:19:12,Apparently they're not the same,"[{'reaction': 'ð\x9f\x98®', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}]",,,,,,
350,3934,2025-03-05 13:59:00,my point still stands. egg white is not a good substitute for sperm,,,,,,,
351,3942,2025-03-05 15:06:46,too late to start counting,,,,,,,
352,3946,2025-03-05 15:54:15,Waist slimming diarrhea,"[{'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here'}]",,,,,,
353,3951,2025-03-05 16:19:56,jamieoliveoil liked a message,,,,,,,
354,3952,2025-03-05 16:20:06,I deserve to be questioned,,,,,,,
355,3969,2025-03-06 09:18:21,105,,,,,,,
356,3977,2025-03-06 15:21:00,106,,,,,,,
357,3978,2025-03-06 15:21:01,107,,,,,,,
358,3979,2025-03-06 15:21:03,108,,,,,,,
359,3980,2025-03-06 15:21:33,I feel cleansed,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}]",,,,,,
360,3986,2025-03-06 16:44:38,It's called doping,,,,,,,
361,3990,2025-03-06 19:21:41,Conan sent an attachment.,,"{'link': 'https://www.instagram.com/reel/DCM8AvbIcLE/?id=3498434944271762116_41040329523', 'share_text': ""Nella prima stagione di Vinland Saga, Thorfinn, un giovane vichingo, cerca vendetta contro Askeladd, l'uomo che ha ucciso suo padre Thors, un guerriero skibidi e rispettato. Thorfinn si unisce ai mercenari di Askeladd per ottenere un duello e vendicare il padre. In un contesto di guerre skibidi tra vichinghi e inglesi, il giovane si confronta con brutalitÃ\xa0 e tradimenti, perdendo pian piano se stesso e i suoi ideali."", 'original_content_owner': 'elnotabot'}",,,,,
362,3998,2025-03-06 22:35:08,girl did you shit out your colon,"[{'reaction': 'â\x9d¤', 'actor': 'Sean Condren Kuipers'}, {'reaction': 'â\x9d¤', 'actor': 'Harry Rooney'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
363,4024,2025-03-07 16:25:35,109,,,,,,,
364,4025,2025-03-07 17:17:44,110,,,,,,,
365,4030,2025-03-07 19:28:53,111,,,,,,,
366,4064,2025-03-08 15:16:34,jamieoliveoil liked a message,,,,,,,
367,4065,2025-03-08 15:16:35,jamieoliveoil liked a message,,,,,,,
368,4078,2025-03-08 23:19:10,112,,,,,,,
369,4079,2025-03-08 23:19:16,backed up,,,,,,,
370,4087,2025-03-09 14:16:35,113,,,,,,,
371,4102,2025-03-09 20:12:15,114,,,,,,,
372,4160,2025-03-10 18:31:36,115,,,,,,,
373,4161,2025-03-10 18:58:40,Conan sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'shane'}]","{'link': 'https://www.instagram.com/reel/DG9Kf9MS56m/?id=3584067054930206374_51519569363', 'share_text': '', 'original_content_owner': 'realityyrat'}",,,,,
374,4198,2025-03-12 13:08:36,116,,,,,,,
375,4241,2025-03-13 12:51:14,117,,,,,,,
376,4245,2025-03-13 13:50:20,doctors hate this one weight loss trick,"[{'reaction': 'â\x9d¤', 'actor': 'Harry Rooney'}, {'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}, {'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here'}, {'reaction': 'â\x9d¤', 'actor': 'Katie Long'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
377,4248,2025-03-13 13:56:26,make the next one more cleansing by mixing an espresso with your guinness,,,,,,,
378,4262,2025-03-13 19:19:27,118,,,,,,,
379,4276,2025-03-14 14:08:13,119,,,,,,,
380,4277,2025-03-14 14:08:53,the americano hit,,,,,,,
381,4297,2025-03-14 19:16:26,What kink is this,,,,,,,
382,4302,2025-03-14 19:27:32,BDSM - Bowel disposal satisfaction movement,"[{'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}]",,,,,,
383,4303,2025-03-14 19:32:54,120,,,,,,,
384,4326,2025-03-15 12:35:34,121,,,,,,,
385,4327,2025-03-15 12:35:46,Coffee and a yoghurt bowl really made everything move,"[{'reaction': 'â\x9d¤', 'actor': 'Harry Rooney'}]",,,,,,
386,4331,2025-03-15 12:45:11,Bro eat literally any fibret,,,,,,,
387,4348,2025-03-15 23:06:50,what movie,,,,,,,
388,4349,2025-03-15 23:06:54,i need to know,,,,,,,
389,4350,2025-03-15 23:07:00,i wanna feel something,,,,,,,
390,4379,2025-03-16 12:34:18,my strange addiction,,,,,,,
391,4380,2025-03-16 12:34:56,stephen enjoys taking a double espresso and a can of monster with a high strength horse grade laxative every sunday morning,"[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen'}]",,,,,,
392,4382,2025-03-16 12:35:18,his parents have begged him to stop,,,,,,,
393,4383,2025-03-16 12:35:23,his roommates are concerned,,,,,,,
394,4384,2025-03-16 12:35:31,his girlfriend low key into it,,,,,,,
395,4387,2025-03-16 12:57:30,you take the good with the bad,,,,,,,
396,4388,2025-03-16 12:58:00,122,,,,,,,
397,4389,2025-03-16 12:58:10,soupe du jour,,,,,,,
398,4395,2025-03-16 14:56:55,123,,,,,,,
399,4396,2025-03-16 14:57:10,felt just as good going in as it did coming out,,,,,,,
400,4401,2025-03-16 14:59:04,black pudding slaps,,,,,,,
401,4405,2025-03-16 15:01:30,"look, just warding off anaemia",,,,,,,
402,4406,2025-03-16 15:03:46,https://youtu.be/OtQZ_eyVhKQ?si=hJVHOFpYJFmFFHpr,,"{'link': 'https://youtu.be/OtQZ_eyVhKQ?si=hJVHOFpYJFmFFHpr', 'share_text': 'Un chat qui se prend une porte en transition, bravo M6...'}",,,,,
403,4407,2025-03-16 15:03:53,this will always be one of my favourite videos,,,,,,,
404,4408,2025-03-16 15:06:00,context: tv show trying to find the best bakery in france and they just caught that shot and decided to keep it in the documentary,,,,,,,
405,4410,2025-03-16 15:09:03,Um dug,,,,,,,
406,4411,2025-03-16 15:09:05,Duh,,,,,,,
407,4412,2025-03-16 15:09:18,The poop ð«ð· chatð«ð·,"[{'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin'}, {'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
408,4413,2025-03-16 15:09:40,Every group needs a mascot,,,,,,,
409,4415,2025-03-16 15:10:37,can dan take a hard one to the face like that cat,"[{'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
410,4416,2025-03-16 15:10:39,don't answer,,,,,,,
411,4421,2025-03-16 16:17:13,124,,,,,,,
412,4440,2025-03-17 11:20:26,125,,,,,,,
413,4445,2025-03-17 12:24:26,126,,,,,,,
414,4454,2025-03-17 13:48:55,Conan sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}]","{'link': 'https://www.instagram.com/reel/DHASKx8xZ99/?id=3584945209051815805_68580552583', 'share_text': '', 'original_content_owner': 'prettyprettycow'}",,,,,
415,4464,2025-03-17 18:54:03,127,,,,,,,
416,4489,2025-03-18 03:55:53,thanks ros. the hostess with mostess,"[{'reaction': 'â\x9d¤', 'actor': 'Georgia-Rae'}]",,,,,,
417,4492,2025-03-18 03:56:44,you started it,,,,,,,
418,4509,2025-03-18 15:25:30,128,,,,,,,
419,4515,2025-03-18 18:59:16,Conan sent an attachment.,,"{'link': 'https://www.instagram.com/p/DHJxxyDvt2w/', 'share_text': 'I love deleting comments that annoy me â\x9d¤ï¸\x8fâ\x9d¤ï¸\x8fâ\x9d¤ï¸\x8fâ\x9d¤ï¸\x8fâ\x9d¤ï¸\x8fâ\x9d¤ï¸\x8fâ\x9d¤ï¸\x8fâ\x9d¤ï¸\x8fâ\x9d¤ï¸\x8fâ\x9d¤ï¸\x8fâ\x9d¤ï¸\x8fâ\x9d¤ï¸\x8fâ\x9d¤ï¸\x8fâ\x9d¤ï¸\x8f this is MY Echo Chamber and I get to decide what is said', 'original_content_owner': 'nermalicious2'}",,,,,
420,4516,2025-03-18 19:07:21,129,,,,,,,
421,4524,2025-03-18 19:26:14,F14 personally,"[{'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin'}]",,,,,,
422,4533,2025-03-18 19:28:09,in all seriousness i'm peeing c5,"[{'reaction': 'â\x9d¤', 'actor': 'Ros Hanley'}]",,,,,,
423,4539,2025-03-18 19:29:35,forgot i didn't click the voice note and was like wow katie's doing a really good impression of a cadbury's ad,"[{'reaction': 'â\x9d\x93', 'actor': 'Katie Long'}]",,,,,,
424,4540,2025-03-18 19:29:52,ok it's not a snake,"[{'reaction': 'ð\x9f\x98\x82', 'actor': 'Katie Long'}]",,,,,,
425,4589,2025-03-19 17:56:45,130,,,,,,,
426,4617,2025-03-20 11:03:49,131,,,,,,,
427,4621,2025-03-20 12:30:46,132,,,,,,,
428,4664,2025-03-21 14:25:55,133,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}]",,,,,,
429,4665,2025-03-21 14:25:56,134,"[{'reaction': 'ð\x9f\x98®', 'actor': 'Emma Smyth'}]",,,,,,
430,4666,2025-03-21 14:25:58,135,"[{'reaction': 'ð\x9f«¦', 'actor': 'Emma Smyth'}, {'reaction': 'ð\x9f\x98®', 'actor': 'shane'}]",,,,,,
431,4668,2025-03-21 14:30:04,Emma so supportive,"[{'reaction': 'ð\x9f\x92\x8b', 'actor': 'Emma Smyth'}]",,,,,,
432,4670,2025-03-21 14:35:48,oh one last night,,,,,,,
433,4671,2025-03-21 14:35:51,one this morning,,,,,,,
434,4672,2025-03-21 14:35:54,and one there,,,,,,,
435,4673,2025-03-21 14:36:27,just a wee bit staggered,,,,,,,
436,4686,2025-03-21 21:11:58,squatting down in the shower?,,,,,,,
437,4691,2025-03-21 23:36:52,idk. i feel like abraham lincoln had a more freeing piss after letting blacks have rights,"[{'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here'}]",,,,,,
438,4695,2025-03-21 23:37:26,did you piss on eoin,,,,,,,
439,4697,2025-03-21 23:37:36,i mean you can,,,,,,,
440,4701,2025-03-21 23:38:09,,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}]",,"[{'uri': 'your_instagram_activity/messages/inbox/2025poopchat_8986527554771415/photos/483826675_1211354870562285_2705468635120597825_n_1211354867228952.png', 'creation_timestamp': 1742600288}]",,,,
441,4702,2025-03-21 23:38:12,try the shewee,,,,,,,
442,4704,2025-03-21 23:38:59,bro can really take a lot in at once,,,,,,,
443,4705,2025-03-21 23:39:12,disappointed i didn't,"[{'reaction': 'ð\x9f\x98®', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}]",,,,,,
444,4717,2025-03-21 23:41:35,i mean my tapeworm and me are pretty tight,,,,,,,
445,4719,2025-03-21 23:42:26,i'd feed him,,,,,,,
446,4720,2025-03-21 23:42:30,water him,,,,,,,
447,4721,2025-03-21 23:42:33,take him for walks,,,,,,,
448,4722,2025-03-21 23:42:36,fall in love,,,,,,,
449,4723,2025-03-21 23:42:38,elope,,,,,,,
450,4725,2025-03-21 23:43:43,it's good to socialise,"[{'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here'}]",,,,,,
451,4747,2025-03-22 19:29:51,136,"[{'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
452,4770,2025-03-23 13:47:35,137,,,,,,,
453,4778,2025-03-23 15:26:08,Look up how to become constipated on Google,,,,,,,
454,4789,2025-03-23 19:29:01,138,,,,,,,
455,4795,2025-03-23 20:21:16,not quite sure what liquid solid means,,,,,,,
456,4796,2025-03-23 20:21:35,then again whenever i give my dog a bath,,,,,,,
457,4797,2025-03-23 20:21:41,i call him a smelly clean boy,"[{'reaction': 'â\x9d¤', 'actor': ""Niamh O'Neill""}]",,,,,,
458,4798,2025-03-23 20:21:43,so i get it,,,,,,,
459,4818,2025-03-24 16:16:31,139,,,,,,,
460,4853,2025-03-25 19:18:41,140,,,,,,,
461,4860,2025-03-25 21:56:24,the anal retentive vs the anal explosive,"[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen'}, {'reaction': 'ð\x9f\x91\x8d', 'actor': 'lalala lucky to have me here'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
462,4861,2025-03-25 21:56:34,sigmund frued is proud,"[{'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
463,4864,2025-03-25 23:56:07,what,,,,,,,
464,4865,2025-03-25 23:56:14,you just gonna clench,,,,,,,
465,4888,2025-03-26 14:09:30,141,,,,,,,
466,4909,2025-03-26 20:52:07,142,,,,,,,
467,4910,2025-03-26 20:52:15,Bolands poo,"[{'reaction': 'â\x9d¤', 'actor': 'Georgia-Rae'}, {'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}, {'reaction': 'â\x9d¤', 'actor': 'Ros Hanley'}]",,,,,,
468,4924,2025-03-27 11:00:57,Alpha male,"[{'reaction': 'â\x9d¤', 'actor': 'Ruby Long'}, {'reaction': 'â\x9d¤', 'actor': ""Niamh O'Neill""}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}, {'reaction': 'â\x9d¤', 'actor': 'Ros Hanley'}]",,,,,,
469,4926,2025-03-27 12:31:37,143,,,,,,,
470,4927,2025-03-27 12:31:41,Not bolands poo,"[{'reaction': 'ð\x9f\x98¢', 'actor': 'Georgia-Rae'}, {'reaction': 'ð\x9f\x98¢', 'actor': 'Emma Smyth'}]",,,,,,
471,4948,2025-03-27 19:09:01,144,,,,,,,
472,4949,2025-03-27 19:09:44,Shut the door,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}]",,,,,,
473,4973,2025-03-28 11:05:06,Emma shreklocked,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Sherlock'}]",,,,,,
474,4978,2025-03-28 12:21:34,Stephen what the hell are you on about,"[{'reaction': 'ð\x9f\x98®', 'actor': 'Stephen Allen'}]",,,,,,
