,Message ID,timestamp,content,reactions,share,photos,videos,audio_files,gifs,call_duration
180,3172,2025-02-19 08:47:00,conor_mcmenamin liked a message,,,,,,,
181,3175,2025-02-19 10:27:02,Conor sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'Conan'}, {'reaction': 'â\x9d¤', 'actor': 'Dan Griffin'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]","{'link': 'https://www.instagram.com/p/DGQBC1at-yS/', 'share_text': 'Real shitta ð\x9f\x98\x9d', 'original_content_owner': 'krustyobama'}",,,,,
182,3183,2025-02-19 15:13:05,"Good one Stephen, one of your bestð","[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen'}, {'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}]",,,,,,
183,3188,2025-02-19 16:38:11,47,,,,,,,
184,3189,2025-02-19 16:38:17,I feel like I'm slowing down again,,,,,,,
185,3190,2025-02-19 16:38:21,Can't let that happen,,,,,,,
186,3264,2025-02-20 13:35:50,conor_mcmenamin liked a message,,,,,,,
187,3289,2025-02-20 22:24:04,48,,,,,,,
188,3306,2025-02-21 15:36:37,49,,,,,,,
189,3332,2025-02-22 11:22:21,50 ð,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}]",,,,,,
190,3381,2025-02-23 21:49:19,conor_mcmenamin liked a message,,,,,,,
191,3434,2025-02-25 15:25:05,51,,,,,,,
192,3467,2025-02-26 11:01:53,52,,,,,,,
193,3485,2025-02-26 16:26:40,53,,,,,,,
194,3486,2025-02-26 16:27:04,Conor sent an attachment.,"[{'reaction': 'ð\x9f\x98\x82', 'actor': 'Keelin H.'}]","{'link': 'https://www.instagram.com/p/DGhXb6pRoPS/', 'share_text': '', 'original_content_owner': 'uncrustable.memess'}",,,,,
195,3561,2025-02-27 14:46:32,54,,,,,,,
196,3663,2025-03-01 00:07:06,conor_mcmenamin liked a message,,,,,,,
197,3664,2025-03-01 00:07:14,conor_mcmenamin liked a message,,,,,,,
198,3678,2025-03-01 00:09:48,conor_mcmenamin liked a message,,,,,,,
199,3681,2025-03-01 00:09:51,conor_mcmenamin liked a message,,,,,,,
200,3682,2025-03-01 00:09:52,conor_mcmenamin liked a message,,,,,,,
201,3695,2025-03-01 00:13:38,55,,,,,,,
202,3696,2025-03-01 00:13:45,Sorry to interrupt,,,,,,,
203,3699,2025-03-01 00:16:33,I'm glad my change in mindset is so well documented,,,,,,,
204,3779,2025-03-01 22:12:32,56,,,,,,,
205,3844,2025-03-03 18:41:39,conor_mcmenamin reacted ð¤¨ to your message ,,,,,,,
206,3845,2025-03-03 18:42:03,Possibly the most insane response I've seen in three years of shittery,"[{'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
207,3858,2025-03-03 22:16:41,57,,,,,,,
208,3871,2025-03-04 18:10:40,58,,,,,,,
209,3878,2025-03-04 21:52:29,59,,,,,,,
210,3994,2025-03-06 21:41:51,60,,,,,,,
211,4084,2025-03-09 08:33:58,61,,,,,,,
212,4128,2025-03-10 13:09:37,You have to outsource the blame,,,,,,,
213,4129,2025-03-10 13:09:50,"""Sorry, someone just shit my pants""",,,,,,,
214,4132,2025-03-10 13:13:03,"Nah gaslight the interviewers ""did one of you just shit my pants?""","[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen'}]",,,,,,
215,4156,2025-03-10 16:20:53,64 poo lane*,"[{'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here'}, {'reaction': 'â\x9d¤', 'actor': 'Ruby Long'}, {'reaction': 'â\x9d¤', 'actor': 'Katie Long'}, {'reaction': 'â\x9d¤', 'actor': ""Niamh O'Neill""}]",,,,,,
216,4224,2025-03-12 21:20:56,I haven't shit in 3 days I'm scared,,,,,,,
217,4228,2025-03-12 21:22:34,62,,,,,,,
218,4229,2025-03-12 21:22:36,Fear induced,"[{'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}, {'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here'}]",,,,,,
219,4289,2025-03-14 18:18:13,63,,,,,,,
220,4301,2025-03-14 19:17:33,conor_mcmenamin liked a message,,,,,,,
221,4318,2025-03-15 07:45:33,64,,,,,,,
222,4319,2025-03-15 07:45:36,Not healthy,,,,,,,
223,4329,2025-03-15 12:43:21,65,,,,,,,
224,4330,2025-03-15 12:43:24,Also not healthy,,,,,,,
225,4332,2025-03-15 12:45:49,"I don't shit, you say fibre, I shit, you say fibre, do you do anything but complain about how much I shit?","[{'reaction': 'â\x9d¤', 'actor': 'Harry Rooney'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
226,4368,2025-03-16 09:54:53,66,,,,,,,
227,4369,2025-03-16 09:54:59,Felt like the devil,,,,,,,
228,4409,2025-03-16 15:07:49,Why the poop chat?,,,,,,,
229,4431,2025-03-16 23:42:40,conor_mcmenamin liked a message,,,,,,,
230,4438,2025-03-17 09:57:34,67,"[{'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
231,4439,2025-03-17 09:57:38,Hangover poop,,,,,,,
232,4469,2025-03-17 21:03:44,68,,,,,,,
233,4470,2025-03-17 21:03:53,God I'm so excited for my next update,,,,,,,
234,4473,2025-03-17 21:25:04,conor_mcmenamin liked a message,,,,,,,
235,4522,2025-03-18 19:25:45,You shat my battleship,,,,,,,
236,4531,2025-03-18 19:27:25,24Q (I pissed myslef),"[{'reaction': 'â\x9d¤', 'actor': 'Ruby Long'}, {'reaction': 'ð\x9f\x98\x82', 'actor': 'Katie Long'}]",,,,,,
237,4536,2025-03-18 19:28:53,Conor missing himself asmr?,"[{'reaction': 'ð\x9f\x98\x82', 'actor': 'Katie Long'}]",,,,,,
238,4537,2025-03-18 19:29:15,Damn new nickname just ropprd,,,,,,,
239,4538,2025-03-18 19:29:24,"Why the fuck can't I spell, jesus",,,,,,,
240,4550,2025-03-18 19:37:08,conor_mcmenamin liked a message,,,,,,,
241,4598,2025-03-19 21:59:40,conor_mcmenamin liked a message,,,,,,,
242,4599,2025-03-19 22:00:04,In bolands for such a milestone is amazing,"[{'reaction': 'â\x9d¤', 'actor': 'Georgia-Rae'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}, {'reaction': 'â\x9d¤', 'actor': 'Ros Hanley'}]",,,,,,
243,4602,2025-03-19 22:33:52,conor_mcmenamin reacted ð¤¢ to your message ,,,,,,,
244,4612,2025-03-20 09:13:01,69,"[{'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}]",,,,,,
245,4613,2025-03-20 09:13:01,Not nice,,,,,,,
246,4629,2025-03-20 18:13:42,70,,,,,,,
247,4640,2025-03-21 07:14:31,71,,,,,,,
248,4667,2025-03-21 14:26:46,,"[{'reaction': 'â\x9d¤', 'actor': 'Georgia-Rae'}, {'reaction': 'â\x9d¤', 'actor': 'Dan Griffin'}, {'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}]",,"[{'uri': 'your_instagram_activity/messages/inbox/2025poopchat_8986527554771415/photos/484515194_1762123634347894_9091125491227042959_n_1762123631014561.jpg', 'creation_timestamp': 1742567205}]",,,,
249,4687,2025-03-21 21:22:54,,"[{'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here'}]",,"[{'uri': 'your_instagram_activity/messages/inbox/2025poopchat_8986527554771415/photos/484914697_2652431064953150_5384231708774273073_n_2652431061619817.jpg', 'creation_timestamp': 1742592172}]",,,,
250,4688,2025-03-21 21:23:03,How Ruby was looking,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here'}, {'reaction': 'â\x9d¤', 'actor': 'Ruby Long'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
251,4824,2025-03-24 19:50:03,72,,,,,,,
252,4857,2025-03-25 21:31:05,73,,,,,,,
253,4872,2025-03-26 10:21:27,"I have no idea what that emoji is indicating, but I don't think it's good",,,,,,,
254,4901,2025-03-26 17:53:24,74,,,,,,,
255,4902,2025-03-26 17:53:26,Freeing,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
256,4920,2025-03-27 08:33:00,75,,,,,,,
257,4935,2025-03-27 16:31:16,Make a wish,,,,,,,
258,4991,2025-03-28 12:27:56,Congrats to Stephen on being the first person to surpass my total from last year,"[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen'}, {'reaction': 'â\x9d¤', 'actor': 'Conan'}, {'reaction': 'â\x9d¤', 'actor': 'Harry Rooney'}, {'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': ""Niamh O'Neill""}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
259,5018,2025-03-28 20:28:28,Conor sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}]","{'link': 'https://www.instagram.com/p/DG2diSluQ03/?carousel_share_child_media_id=3577448253265440483_45734727316', 'share_text': '', 'original_content_owner': 'slutstrands7'}",,,,,
260,5043,2025-03-29 16:30:59,76,,,,,,,
261,5044,2025-03-29 16:30:59,Stinker,"[{'reaction': 'â\x9d¤', 'actor': 'Ruby Long'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
262,5052,2025-03-30 10:01:03,77,,,,,,,
263,5126,2025-03-31 22:58:02,conor_mcmenamin reacted ð¢ to your message ,,,,,,,
264,5134,2025-03-31 23:00:14,conor_mcmenamin liked a message,,,,,,,
265,5138,2025-03-31 23:00:25,I fully fell for it ngl,"[{'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
266,5151,2025-03-31 23:01:39,conor_mcmenamin liked a message,,,,,,,
267,5170,2025-03-31 23:07:02,conor_mcmenamin liked a message,,,,,,,
268,5199,2025-03-31 23:11:43,conor_mcmenamin liked a message,,,,,,,
269,5226,2025-04-01 06:49:55,78,,,,,,,
270,5256,2025-04-01 17:00:27,79,,,,,,,
271,5257,2025-04-01 17:00:29,A pebble,"[{'reaction': 'â\x9d¤', 'actor': 'Ruby Long'}, {'reaction': 'â\x9d¤', 'actor': 'Katie Long'}]",,,,,,
272,5368,2025-04-03 16:53:55,80,,,,,,,
273,5370,2025-04-03 16:56:14,How's the weather down there?,"[{'reaction': 'â\x9d¤', 'actor': 'Ruby Long'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
274,5396,2025-04-04 17:55:45,81,,,,,,,
275,5423,2025-04-05 13:33:15,82,,,,,,,
276,5424,2025-04-05 13:33:28,Gave me a headache,"[{'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
277,5463,2025-04-06 08:20:49,83,,,,,,,
278,5549,2025-04-08 18:47:01,84,,,,,,,
279,5550,2025-04-08 18:47:07,Fought a good fight,"[{'reaction': 'â\x9d¤', 'actor': 'Ruby Long'}]",,,,,,
280,5598,2025-04-10 06:37:17,85,,,,,,,
281,5643,2025-04-11 10:39:44,conor_mcmenamin liked a message,,,,,,,
282,5649,2025-04-11 12:08:30,Which country did you shit on?,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}]",,,,,,
283,5662,2025-04-11 17:54:28,86,,,,,,,
284,5684,2025-04-12 09:56:49,87,,,,,,,
285,5743,2025-04-13 13:49:38,88,,,,,,,
286,5754,2025-04-13 21:57:55,Conor sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'Ruby Long'}]","{'link': 'https://www.instagram.com/p/DIZqFuITmoP/', 'share_text': '', 'original_content_owner': 'uncrustable.memess'}",,,,,
287,5783,2025-04-14 16:58:24,89,,,,,,,
288,5784,2025-04-14 16:58:33,Been fighting that demon since last night,,,,,,,
289,5823,2025-04-16 08:00:06,90,,,,,,,
290,5841,2025-04-16 16:18:24,Send me those pics I'm begging you,"[{'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
291,5846,2025-04-16 16:22:55,It was worth the DM,"[{'reaction': 'â\x9d¤', 'actor': 'Georgia-Rae'}, {'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}]",,,,,,
292,5855,2025-04-16 16:31:59,conor_mcmenamin liked a message,,,,,,,
293,5856,2025-04-16 16:32:03,conor_mcmenamin liked a message,,,,,,,
294,5864,2025-04-16 16:49:48,91,,,,,,,
295,5873,2025-04-17 07:04:05,92,,,,,,,
296,5905,2025-04-17 14:18:28,We should all do this,,,,,,,
297,5907,2025-04-17 14:18:49,Set up an entirely separate chat dedicated to randomly choosing who update on behalf of whom each poop,,,,,,,
298,5914,2025-04-17 17:14:15,93,,,,,,,
299,5916,2025-04-17 17:14:24,A log,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
300,5952,2025-04-18 16:47:51,94,,,,,,,
301,5963,2025-04-19 09:51:00,95,,,,,,,
302,5964,2025-04-19 09:52:15,Spicy,,,,,,,
303,5988,2025-04-20 09:22:12,96,,,,,,,
304,6001,2025-04-20 12:27:09,conor_mcmenamin liked a message,,,,,,,
305,6139,2025-04-23 07:08:38,97,"[{'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
306,6140,2025-04-23 07:08:44,Big ol fat stinker,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}]",,,,,,
307,6160,2025-04-23 16:25:15,In a flush*,"[{'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'ð\x9f¤©', 'actor': 'shane'}]",,,,,,
308,6162,2025-04-23 17:32:44,98,,,,,,,
309,6168,2025-04-24 07:05:24,99 ð¦,"[{'reaction': 'â\x9d¤', 'actor': 'Georgia-Rae'}]",,,,,,
310,6244,2025-04-25 14:22:43,conor_mcmenamin liked a message,,,,,,,
311,6261,2025-04-25 18:21:29,100ððð,"[{'reaction': 'â\x9d¤', 'actor': 'Georgia-Rae'}, {'reaction': 'â\x9d¤', 'actor': 'Dan Griffin'}, {'reaction': 'ð\x9f\x92\x90', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'Ruby Long'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
312,6262,2025-04-25 18:21:42,129 days earlier than last year for anyone curious,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'ð\x9f\x98®', 'actor': 'Ruby Long'}]",,,,,,
313,6282,2025-04-26 08:49:30,101,,,,,,,
314,6321,2025-04-26 19:03:39,102,,,,,,,
315,6323,2025-04-26 21:21:19,103,,,,,,,
316,6324,2025-04-26 21:37:46,Calling that a pebble is being generous,"[{'reaction': 'â\x9d¤', 'actor': 'Conan'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
317,6351,2025-04-27 13:45:12,104,,,,,,,
318,6352,2025-04-27 13:45:16,I'm on a roll,,,,,,,
319,6394,2025-04-28 13:37:54,Conor sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'Conan'}, {'reaction': 'â\x9d¤', 'actor': 'Dan Griffin'}, {'reaction': 'â\x9d¤', 'actor': 'Ros Hanley'}]","{'link': 'https://www.instagram.com/p/DI8PD_sxJWE/', 'share_text': '', 'original_content_owner': 'uncrustable.memess'}",,,,,
320,6400,2025-04-28 20:14:23,105,,,,,,,
321,6424,2025-04-29 17:02:57,106,,,,,,,
322,6425,2025-04-29 17:03:03,Got a headache pushing it out,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'Ruby Long'}]",,,,,,
323,6430,2025-04-29 19:19:29,107,,,,,,,
324,6460,2025-04-30 17:15:39,Conor sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'Conan'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]","{'link': 'https://www.instagram.com/p/DIjxHzFyBUf/', 'share_text': 'Take one \n\nCredit: @lunaloom.shop @cinnawrld.shop \n.\n\n.\n\n.\n#hellokitty #hellokittymemes #hellokittysanrio #sanriomemes #sanriomeme #sanriocore #sanrio #hellokittylover #hellokittymeme #hellokittypink #hellokittys #memes #meme #girl #girls #girlmemes #relatable #hellokittyaesthetic', 'original_content_owner': 'cinnawrld.shop'}",,,,,
325,6474,2025-04-30 19:51:53,108,,,,,,,
326,6478,2025-04-30 20:58:50,109,,,,,,,
327,6616,2025-05-01 20:53:02,110,"[{'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
328,6660,2025-05-02 21:39:04,111,"[{'reaction': 'ð\x9f\x98\x87', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
329,6699,2025-05-04 12:59:57,112,,,,,,,
330,6700,2025-05-04 13:00:04,"Hangover poop, REEKS","[{'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
331,6746,2025-05-05 19:11:37,113,,,,,,,
332,6747,2025-05-05 19:12:03,"First mcspicy since like January, body is treating it like a war crime","[{'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
333,6816,2025-05-07 16:33:21,conor_mcmenamin liked a message,,,,,,,
334,6895,2025-05-09 22:04:20,114,,,,,,,
335,6896,2025-05-09 22:04:30,"First since Monday, feeling like last year","[{'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}, {'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
336,6902,2025-05-10 06:30:28,115,,,,,,,
337,6917,2025-05-10 13:56:00,116,,,,,,,
338,6962,2025-05-11 20:42:39,117,,,,,,,
339,6963,2025-05-11 20:42:50,Call that shit Mel B cuz it had a scary spice to it,"[{'reaction': 'â\x9d¤', 'actor': 'Georgia-Rae'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
340,6986,2025-05-12 11:43:18,"Omg I never even thought about putting spaces in the number, that's a whole new problem for Dexter to fix!",,,,,,,
341,7015,2025-05-12 21:28:47,118,,,,,,,
342,7121,2025-05-15 17:16:55,119,,,,,,,
343,7122,2025-05-15 17:17:18,Sticky,"[{'reaction': 'ð\x9f\x98¢', 'actor': 'Emma Smyth'}, {'reaction': 'ð\x9f¤®', 'actor': 'Ruby Long'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
344,7123,2025-05-15 19:56:33,120,"[{'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
345,7124,2025-05-15 19:56:48,Something that explosive should NOT be able to sneak up on me like that ðª,,,,,,,
346,7164,2025-05-16 21:57:09,121,,,,,,,
347,7192,2025-05-17 15:25:37,Conor sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'Conan'}]","{'link': 'https://www.instagram.com/p/DJuobMqyn3m/', 'share_text': 'REAL!\nFollow @fuckpoopy for memes ð\x9f\x92µð\x9f\x8e°', 'original_content_owner': 'fuckpoopy'}",,,,,
348,7195,2025-05-17 16:05:41,And?,,,,,,,
349,7196,2025-05-17 16:05:41,It still won't come out,,,,,,,
350,7197,2025-05-17 16:08:20,122,,,,,,,
351,7224,2025-05-18 09:59:24,123,,,,,,,
352,7225,2025-05-18 09:59:34,"Made like 10 different sounds, none of them healthy","[{'reaction': 'â\x9d¤', 'actor': 'Ruby Long'}]",,,,,,
353,7229,2025-05-18 11:25:31,conor_mcmenamin liked a message,,,,,,,
354,7239,2025-05-18 12:08:02,Conor sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'Conan'}, {'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}]","{'link': 'https://www.instagram.com/p/DJo9CRDOUd1/', 'share_text': 'ð\x9f\x98\x98', 'original_content_owner': 'shosho.miniature'}",,,,,
355,7305,2025-05-20 12:05:05,Was that the shit of 87?ð¨,"[{'reaction': 'â\x9d¤', 'actor': 'Conan'}, {'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
356,7342,2025-05-20 17:01:15,Conor sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'Georgia-Rae'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]","{'link': 'https://www.instagram.com/reel/DHASKx8xZ99/?id=3584945209051815805_68580552583', 'share_text': '', 'original_content_owner': 'prettyprettycow'}",,,,,
357,7392,2025-05-21 18:51:29,124,,,,,,,
358,7442,2025-05-22 21:58:14,125,,,,,,,
359,7536,2025-05-24 16:31:45,I went tinkle only ð¡,,,,,,,
360,7538,2025-05-24 16:35:55,126,,,,,,,
361,7540,2025-05-24 16:36:01,Thank you for the reminder from earlier,,,,,,,
362,7543,2025-05-24 16:39:13,conor_mcmenamin liked a message,,,,,,,
363,7544,2025-05-24 16:39:18,Shiteful*,"[{'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
364,7583,2025-05-25 20:04:19,127,,,,,,,
365,7602,2025-05-26 12:15:15,conor_mcmenamin liked a message,,,,,,,
366,7615,2025-05-26 17:10:37,conor_mcmenamin liked a message,,,,,,,
367,7616,2025-05-26 17:10:43,They gotta smell it,"[{'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here'}]",,,,,,
368,7670,2025-05-27 16:00:59,I'm regressing but definitely not that far,"[{'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
369,7671,2025-05-27 16:01:08,I have one brewing atm don't you worry about it,"[{'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
370,7673,2025-05-27 17:00:06,128,,,,,,,
371,7674,2025-05-27 17:00:14,Thought of Dexter the whole time,"[{'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}, {'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
372,7676,2025-05-27 17:01:22,conor_mcmenamin liked a message,,,,,,,
373,7727,2025-05-28 16:40:50,129,,,,,,,
374,7728,2025-05-28 16:40:57,Still thinking of dexter,"[{'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
375,7780,2025-05-29 20:23:22,130,,,,,,,
376,7781,2025-05-29 20:23:43,Thought less about dexter that time but he was still in the back of my mind,"[{'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}, {'reaction': 'ð\x9f\x98¢', 'actor': 'Dex'}]",,,,,,
377,7801,2025-05-30 11:15:13,conor_mcmenamin liked a message,,,,,,,
378,7803,2025-05-30 11:19:19,Olaf,"[{'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
379,7804,2025-05-30 11:20:41,Me when I drink a shit load of water in irish class,"[{'reaction': 'â\x9d¤', 'actor': 'Conan'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
380,7805,2025-05-30 11:20:49,Ãl af,"[{'reaction': 'â\x9d¤', 'actor': 'Conan'}, {'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}]",,,,,,
381,7817,2025-05-30 16:34:07,131,,,,,,,
382,7818,2025-05-30 16:34:10,Talking to Dexter,"[{'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
383,7821,2025-05-30 16:39:09,conor_mcmenamin liked a message,,,,,,,
