,content,timestamp,reactions,share,audio_files,photos,videos,call_duration
331,CALM DOWN ROS GOD WHY ARE YOU ALWAYS SO UNREASONABLE YOU SHITBALL,2024-02-21 15:49:15,[],,,,,
332,73,2024-02-22 09:13:07,[],,,,,
333,74,2024-02-23 12:51:38,[],,,,,
334,,2024-02-23 20:03:27,"['Eoin', 'Soumia']",,,"[{'uri': 'your_instagram_activity/messages/inbox/poopooheads_6833428546725359/photos/428241932_1081109259850925_3698324340034518247_n_1081109256517592.jpg', 'creation_timestamp': 1708718605, 'backup_uri': 'https://scontent-dub4-1.xx.fbcdn.net/v/t1.15752-9/428241932_1081109259850925_3698324340034518247_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=9f807c&_nc_ohc=uyH3eEhHoq0Q7kNvgHaxNp7&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-dub4-1.xx&oh=03_Q7cD1QGpdZXU47mYad3L-caaFG2V3vAM4fIDg-7yODGxO9Ykog&oe=676F41E3'}]",,
335,like this?,2024-02-23 20:03:31,"['Eoin', 'Dex']",,,,,
336,this is a stock photo,2024-02-23 20:21:05,[],,,,,
337,"i just wanted you to imagine white poop worms the next time you get a ""Double chocolate chip cookie with white chocolaye pieces adobe stock images registered trademark""",2024-02-23 20:21:55,"['Eoin', 'Soumia']",,,,,
338,what part of poop worms do you find not related to poop,2024-02-23 20:25:54,[],,,,,
339,hmm well ... i guess,2024-02-23 20:26:24,[],,,,,
340,ros pics ð,2024-02-23 20:26:38,['Katie'],,,,,
341,ok do it,2024-02-23 20:32:57,[],,,,,
342,right now,2024-02-23 20:33:00,[],,,,,
343,,2024-02-24 01:05:32,"['Eoin', 'Dan', 'Conan']",,,"[{'uri': 'your_instagram_activity/messages/inbox/poopooheads_6833428546725359/photos/428411595_315759598142479_2998285902772367315_n_315759594809146.jpg', 'creation_timestamp': 1708736731, 'backup_uri': 'https://scontent-dub4-1.xx.fbcdn.net/v/t1.15752-9/428411595_315759598142479_2998285902772367315_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=9f807c&_nc_ohc=MmuNHLSl_28Q7kNvgFYR9b6&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-dub4-1.xx&oh=03_Q7cD1QGgqtl2t37Ps9TXuc7T3k3RYe5LSI899TbKyoHu88ELkg&oe=676F2FB4'}]",,
344,you have two socks,2024-02-24 01:05:39,[],,,,,
345,i might head over,2024-02-24 09:52:51,"['Eoin', 'Ros']",,,,,
346,75,2024-02-24 10:21:16,[],,,,,
347,76,2024-02-25 10:37:40,[],,,,,
348,77,2024-02-25 12:44:09,[],,,,,
349,don't wanna hear about the gluter from your pooter,2024-02-25 12:56:02,"['Eoin', 'Dex']",,,,,
350,that being said we should weigh our poops next time,2024-02-25 12:56:56,[],,,,,
351,him anything but average,2024-02-25 14:16:09,[],,,,,
352,well I got it anyway,2024-02-25 14:17:00,[],,,,,
353,yeah yeah,2024-02-25 14:17:29,[],,,,,
354,its brown and sticky,2024-02-25 14:17:36,[],,,,,
355,the potential of a bunch of baby spiders living in it,2024-02-25 14:19:03,[],,,,,
356,you knew exactly what I would say,2024-02-25 14:28:01,"['Eoin', 'Ros']",,,,,
357,instagrans gif section is so dumb and broken you dont get anything related to the number 101 if you look for it,2024-02-25 16:18:34,"['Eoin', 'Ros']",,,,,
358,just use the cat,2024-02-25 17:47:34,"['Eoin', 'Dan']",,,,,
359,bonus they clean themselves,2024-02-25 17:48:06,"['Eoin', 'Ros']",,,,,
360,sustainable reusable and dare I say biodegradable,2024-02-25 17:48:26,"['Eoin', 'Ros']",,,,,
361,my dog did a fifth of what you've done this past two months on her walk today,2024-02-26 19:01:33,"['Eoin', 'Dan', 'Soumia', 'Dex']",,,,,
362,thats what I said,2024-02-26 19:56:07,[],,,,,
363,79,2024-02-26 23:35:38,[],,,,,
364,80,2024-02-27 09:23:00,[],,,,,
365,stephen_allenxp liked a message,2024-02-27 12:12:31,[],,,,,
366,what if you know someone's in there and it turns green?,2024-02-28 10:06:20,[],,,,,
367,they just needed a helping hand,2024-02-28 10:10:15,"['Eoin', 'Dex']",,,,,
368,to wipe away the tears,2024-02-28 10:10:23,[],,,,,
369,81,2024-02-28 12:39:12,[],,,,,
370,this ones hitting me so hard im making enderman noises,2024-02-28 12:39:24,"['Eoin', 'Dan', 'Ros', 'Soumia']",,,,,
371,,2024-02-28 13:04:33,"['Eoin', 'Conan']",,,"[{'uri': 'your_instagram_activity/messages/inbox/poopooheads_6833428546725359/photos/430168893_1084235909292175_4397823258472284619_n_1084235905958842.jpg', 'creation_timestamp': 1709125472, 'backup_uri': 'https://scontent-dub4-1.xx.fbcdn.net/v/t1.15752-9/430168893_1084235909292175_4397823258472284619_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=9f807c&_nc_ohc=_owq-Fzg_SkQ7kNvgGzvQWl&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-dub4-1.xx&oh=03_Q7cD1QGn8GHL-yHzcAp1LCNF84Rx2F67sCoc2PJ-d7ad3L5dxA&oe=676F1F13'}]",,
372,me and this gun have at least one thing in common,2024-02-28 13:04:44,[],,,,,
373,did anyone figure it out yet?,2024-02-28 16:04:58,[],,,,,
374,we both shoot two pound brown projectiles out of a long tube,2024-02-28 16:08:47,[],,,,,
375,82,2024-02-29 08:29:40,[],,,,,
376,83,2024-03-01 15:12:08,[],,,,,
377,stephen_allenxp liked a message,2024-03-02 11:22:03,[],,,,,
378,84,2024-03-02 17:09:16,[],,,,,
379,85,2024-03-03 12:00:43,[],,,,,
380,for that brief moment we were all connected,2024-03-03 12:07:12,"['Eoin', 'Katie']",,,,,
381,you poop in bed?,2024-03-03 12:07:26,[],,,,,
382,that never stopped airsoftfatty,2024-03-03 12:09:38,[],,,,,
383,his mommy wouldnt hold the bowl for him,2024-03-03 12:10:09,"['Eoin', 'Conor']",,,,,
384,id just like to update you guys im still shitting,2024-03-03 12:15:37,"['Eoin', 'Dan', 'Soumia']",,,,,
385,this is normal for me,2024-03-03 12:15:43,[],,,,,
386,just so you can understand that we are not the same,2024-03-03 12:15:55,[],,,,,
387,the episode is make love not warcraft just in case rossy,2024-03-03 12:16:24,[],,,,,
388,considered by many the best episode of south park ever made,2024-03-03 12:16:41,[],,,,,
389,hope it was nutella,2024-03-03 12:19:05,[],,,,,
390,i am done,2024-03-03 12:24:23,"['Eoin', 'Ros']",,,,,
391,86,2024-03-03 13:08:13,[],,,,,
392,we are like so in sync,2024-03-03 13:16:04,"['Eoin', 'Katie']",,,,,
393,87,2024-03-03 16:24:22,"['Eoin', 'Dex']",,,,,
394,88,2024-03-04 21:19:46,"['Eoin', 'Soumia']",,,,,
395,poo through the pain,2024-03-04 21:19:59,"['Eoin', 'Soumia']",,,,,
396,89,2024-03-05 11:19:50,[],,,,,
397,why does it look so happy?,2024-03-05 15:08:52,[],,,,,
398,90,2024-03-06 14:17:10,[],,,,,
399,combined with your previous orange related memes I'm worries,2024-03-06 14:17:33,[],,,,,
400,91,2024-03-06 14:32:26,[],,,,,
401,something about eating oranges so your cum tastes like oranges,2024-03-06 14:32:51,[],,,,,
402,it wasnt that long ago but it is buried,2024-03-06 14:33:03,[],,,,,
403,ah yeah cause everyone knows those DUP guys are all femboys,2024-03-06 14:33:27,[],,,,,
404,no gravo? no potatos? no rice? no spaghetti?,2024-03-06 20:27:13,[],,,,,
405,you know What I aint correcting gravo,2024-03-06 20:27:27,[],,,,,
406,92,2024-03-07 09:40:11,[],,,,,
407,my brother has been trying to sell me laxitives the past two weeks,2024-03-07 18:27:59,"['Eoin', 'Dan', 'Soumia', 'Dex']",,,,,
408,stephen_allenxp liked a message,2024-03-07 18:32:56,[],,,,,
409,i didnt even get to congradulate you on 25,2024-03-08 21:55:55,"['Eoin', 'Dan']",,,,,
410,93,2024-03-09 11:40:06,[],,,,,
411,94,2024-03-09 14:38:48,[],,,,,
412,95,2024-03-10 12:15:53,[],,,,,
413,96,2024-03-11 13:11:11,[],,,,,
414,thats 69 after they had an argument,2024-03-11 13:11:34,"['Eoin', 'Dan', 'Dex']",,,,,
415,eoin?,2024-03-11 13:11:46,"['Eoin', 'Soumia']",,,,,
416,97,2024-03-11 15:07:45,[],,,,,
417,98,2024-03-12 10:46:43,[],,,,,
418,youre half the poo I am,2024-03-12 12:22:44,"['Eoin', 'Ros', 'Katie']",,,,,
419,99,2024-03-12 17:23:57,"['Eoin', 'Dan', 'Katie', 'Dex']",,,,,
420,100,2024-03-13 13:59:05,"['Eoin', 'Conor', 'Dan', 'Soumia', 'Conan', 'Dex']",,,,,
421,stephen_allenxp liked a message,2024-03-13 15:03:59,[],,,,,
422,i have far to go,2024-03-13 15:04:06,[],,,,,
423,damn autocorrect,2024-03-13 15:04:14,[],,,,,
424,i have fart* ogo,2024-03-13 15:04:22,"['Eoin', 'Dan', 'Soumia']",,,,,
425,"ogo

i ogo
you ogo
he/she ogo
ogology the study of ogo
cmon conan its first grade",2024-03-13 15:09:07,"['Eoin', 'Soumia']",,,,,
426,ð,2024-03-13 16:19:08,[],,,,,
427,is verses winner stays on?,2024-03-13 16:27:54,[],,,,,
428,call me zoey cause I,2024-03-13 21:05:16,"['Eoin', 'Dex']",,,,,
429,101,2024-03-13 21:05:18,"['Eoin', 'Soumia']",,,,,
430,102,2024-03-14 08:57:52,[],,,,,
431,103*,2024-03-14 09:46:07,[],,,,,
432,anyone else stress shit?,2024-03-14 09:46:34,[],,,,,
433,because youre shitting less?,2024-03-14 21:44:45,[],,,,,
434,104,2024-03-15 13:59:53,[],,,,,
435,105,2024-03-15 14:45:14,[],,,,,
436,106,2024-03-16 14:45:21,[],,,,,
437,what made it so great,2024-03-16 22:58:57,[],,,,,
438,im so proud of you,2024-03-16 23:04:25,"['Eoin', 'Soumia']",,,,,
439,mommy and daddy are wrestling again i think mommies winning though,2024-03-17 14:17:45,[],,,,,
440,ð³,2024-03-17 14:26:17,[],,,,,
441,107,2024-03-17 15:08:58,[],,,,,
442,108,2024-03-18 14:51:59,[],,,,,
443,109,2024-03-19 09:02:01,[],,,,,
444,even if someone else is wearing them?,2024-03-19 12:35:07,[],,,,,
445,dexter better watch out next time you're near,2024-03-19 12:37:22,[],,,,,
446,ok ill shit mine too,2024-03-19 12:41:59,[],,,,,
447,wouldn't want you getting cold,2024-03-19 12:42:12,[],,,,,
448,oh you piss too?,2024-03-19 12:46:12,[],,,,,
449,110 and 111 today boys,2024-03-21 23:11:59,"['Eoin', 'Dex']",,,,,
450,112,2024-03-22 09:00:40,[],,,,,
451,just use four squares stacked,2024-03-22 12:55:15,[],,,,,
452,nice upgrade can it run crisis though?,2024-03-22 13:10:57,[],,,,,
453,do the dookie dash I always do the dookie dash,2024-03-23 09:41:22,"['Eoin', 'Dan']",,,,,
454,113,2024-03-23 10:19:30,[],,,,,
455,glad to see the irish language still kicking,2024-03-23 13:08:33,"['Eoin', 'Conor', 'Dan', 'Ros', 'Soumia', 'Dex']",,,,,
456,114,2024-03-23 18:26:01,[],,,,,
457,guys I need to shit again but I cany,2024-03-23 18:26:17,"['Eoin', 'Dan', 'Dex']",,,,,
458,,2024-03-24 19:45:09,"['Eoin', 'Ros']",,,"[{'uri': 'your_instagram_activity/messages/inbox/poopooheads_6833428546725359/photos/434243118_918811926453771_350911162830210807_n_918811919787105.jpg', 'creation_timestamp': 1711309508, 'backup_uri': 'https://scontent-dub4-1.xx.fbcdn.net/v/t1.15752-9/434243118_918811926453771_350911162830210807_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=9f807c&_nc_ohc=DFNtX4uTgYsQ7kNvgHwmN3q&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-dub4-1.xx&oh=03_Q7cD1QETt0w6rzgf2VS83y0zBDyQPRmJUAqHlS6rwHysZaapYw&oe=676F5230'}]",,
459,you should research how to not be digital dummy,2024-03-24 19:59:51,[],,,,,
460,spookiest zombies map,2024-03-24 20:00:40,"['Eoin', 'Ros']",,,,,
461,i completely forgot about that but you unlocked a memory,2024-03-24 20:07:57,"['Eoin', 'Ros']",,,,,
462,they haunt my dreams regularly,2024-03-24 20:12:23,[],,,,,
463,and @supahdex this is all fitting with the theme because the map is in a poopy swamp,2024-03-24 20:12:38,"['Eoin', 'Ros', 'Soumia', 'Dex']",,,,,
464,116,2024-03-25 09:05:16,[],,,,,
465,when shes into doggy style but you gotta hit that poop count,2024-03-26 00:19:19,"['Eoin', 'Katie']",,,,,
466,117,2024-03-26 10:24:45,[],,,,,
467,literally?,2024-03-26 21:57:25,[],,,,,
468,oh wait that joke was already made,2024-03-26 21:57:38,[],,,,,
469,oh well,2024-03-26 21:57:43,[],,,,,
470,118,2024-03-27 20:04:51,[],,,,,
471,and 119 to the free bird solo,2024-03-27 20:04:59,"['Eoin', 'Dan']",,,,,
472,the nucleus kinda looks like my shit,2024-03-28 13:38:25,"['Eoin', 'Dan']",,,,,
473,it wriggles just like it,2024-03-28 13:39:20,[],,,,,
474,bug,2024-03-28 15:01:44,[],,,,,
475,like a bug!,2024-03-28 17:58:55,[],,,,,
476,Im doing my part,2024-03-28 18:08:50,"['Eoin', 'Dan', 'Ros']",,,,,
477,120,2024-03-29 09:07:39,[],,,,,
478,what do you do in your day thats possibly more important than eating and shitting,2024-03-29 10:51:49,[],,,,,
479,121,2024-03-30 14:27:27,[],,,,,
480,and 122,2024-03-30 14:27:30,[],,,,,
481,123,2024-03-30 21:11:37,[],,,,,
482,.ie,2024-03-30 21:11:40,[],,,,,
483,124,2024-03-31 16:45:33,[],,,,,
484,125,2024-04-01 12:01:27,[],,,,,
485,conans really just sitting there on the shitter waiting for someone else to update,2024-04-01 12:11:39,"['Eoin', 'Dex']",,,,,
486,alrigh chief,2024-04-01 12:30:43,[],,,,,
487,ros shitting a normal amount and he cant deal,2024-04-02 10:49:34,['Eoin'],,,,,
488,,2024-04-02 10:51:06,[],,,"[{'uri': 'your_instagram_activity/messages/inbox/poopooheads_6833428546725359/photos/434402151_1456129145328061_1066806642209833574_n_1456129141994728.jpg', 'creation_timestamp': 1712055065, 'backup_uri': 'https://scontent-dub4-1.xx.fbcdn.net/v/t1.15752-9/434402151_1456129145328061_1066806642209833574_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=9f807c&_nc_ohc=FkBDkbt1QggQ7kNvgFUpJGN&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-dub4-1.xx&oh=03_Q7cD1QEQtR9QGaXVr7UnhLBT1uc9L-2c4182IXwR6oh2K4z5jg&oe=676F2A7C'}]",,
489,you should eat one of these then,2024-04-02 10:51:11,[],,,,,
490,doubt,2024-04-02 10:51:23,[],,,,,
491,uh what,2024-04-02 10:52:29,[],,,,,
492,no jack is not allowed eat,2024-04-02 10:52:49,[],,,,,
493,what does it matter when you steal back the prizes,2024-04-02 10:53:22,[],,,,,
494,every shits a ghost shit if you dont wipe,2024-04-02 15:04:09,"['Eoin', 'Soumia']",,,,,
495,that being said,2024-04-02 15:04:31,[],,,,,
496,126,2024-04-02 15:04:33,[],,,,,
497,stephen_allenxp liked a message,2024-04-02 15:05:17,[],,,,,
498,booooo unoriginal,2024-04-02 21:13:25,[],,,,,
499,yeah but then people could look in and see you poop,2024-04-02 22:24:40,[],,,,,
500,127,2024-04-03 18:23:18,[],,,,,
501,128,2024-04-05 09:56:37,[],,,,,
502,129,2024-04-05 13:22:03,[],,,,,
503,and 130,2024-04-05 13:22:15,[],,,,,
504,separate events but spawned from the one hot food related mistake,2024-04-05 13:22:46,"['Eoin', 'Dan']",,,,,
505,but that would lose him points,2024-04-05 22:19:23,"['Eoin', 'Dex']",,,,,
506,i will poop more then,2024-04-06 12:48:39,[],,,,,
507,i just ate a triple decker sandwich with mustard and salami,2024-04-06 12:50:58,"['Eoin', 'Conan', 'Dex']",,,,,
508,,2024-04-06 12:52:54,['Dex'],,,,,
509,131 and 132,2024-04-07 13:36:55,[],,,,,
510,133,2024-04-07 15:47:08,[],,,,,
511,yeah but he failed to think that maybe the water in my toilet is deuterium,2024-04-07 21:02:24,[],,,,,
512,,2024-04-07 21:05:50,"['Eoin', 'Dan', 'Ros', 'Soumia']",,,"[{'uri': 'your_instagram_activity/messages/inbox/poopooheads_6833428546725359/photos/434381009_833774982103497_6500643139636015146_n_833774978770164.jpg', 'creation_timestamp': 1712523949, 'backup_uri': 'https://scontent-dub4-1.xx.fbcdn.net/v/t1.15752-9/434381009_833774982103497_6500643139636015146_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=9f807c&_nc_ohc=6jGs9X-9rPQQ7kNvgHo6dZn&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-dub4-1.xx&oh=03_Q7cD1QGWb__mUmwSRTAxXu-YRWTK1HB_C3GGQ9hL_nhsyv70aw&oe=676F1FF5'}]",,
513,me when im poopin in the gym with my best friend,2024-04-07 21:06:13,"['Eoin', 'Soumia']",,,,,
514,insta at its finest,2024-04-07 21:06:24,[],,,,,
515,giving real [speaking in a foreign language] vibes,2024-04-07 21:06:43,"['Eoin', 'Ros']",,,,,
516,clone this,2024-04-07 22:13:34,[],,,,,
517,134,2024-04-07 22:13:40,[],,,,,
518,plenty of me to share,2024-04-07 22:41:19,"['Eoin', 'Soumia']",,,,,
519,135,2024-04-08 16:11:30,[],,,,,
520,ð¥µ,2024-04-09 11:18:02,[],,,,,
521,136,2024-04-09 13:42:19,[],,,,,
522,you should have said you were looking for their dead cat in the walls,2024-04-10 11:29:12,"['Eoin', 'Dan']",,,,,
523,,2024-04-10 11:29:40,[],,,,,
524,starting back on the performance enhancing drugs,2024-04-10 11:29:55,"['Eoin', 'Conan']",,,,,
525,137,2024-04-10 15:00:49,[],,,,,
526,138 very big and stinky,2024-04-11 11:33:59,[],,,,,
527,139,2024-04-12 08:33:49,[],,,,,
528,140,2024-04-12 15:38:16,[],,,,,
529,142,2024-04-13 13:24:51,[],,,,,
530,thanks came in handy ð,2024-04-13 13:24:59,"['Eoin', 'Dan']",,,,,
531,143,2024-04-13 14:35:49,[],,,,,
532,144,2024-04-14 10:25:49,[],,,,,
533,145,2024-04-14 13:35:34,"['Eoin', 'Dan']",,,,,
534,146,2024-04-15 08:35:00,[],,,,,
535,stephen_allenxp liked a message,2024-04-15 19:11:57,[],,,,,
536,147,2024-04-16 10:46:32,[],,,,,
537,you had free lunches?,2024-04-16 11:14:48,[],,,,,
538,well actually my poop this morning was fueled by freebies from work 12 bottles of carlsberg and a dark lager,2024-04-16 11:23:42,[],,,,,
539,I wish I could take a dump and sit in the sun at the same time,2024-04-16 12:30:56,[],,,,,
540,148,2024-04-16 12:31:12,[],,,,,
541,dog owners hate him,2024-04-16 15:27:44,"['Eoin', 'Ros']",,,,,
542,actually everyone hates him,2024-04-16 15:27:54,"['Eoin', 'Conor', 'Ros', 'Dex']",,,,,
543,flush it down,2024-04-17 11:40:02,[],,,,,
544,every now and then it gets a little bit closer till the shit begins to crown,2024-04-17 11:40:30,[],,,,,
545,flush it down,2024-04-17 11:40:37,[],,,,,
546,148,2024-04-17 15:30:08,[],,,,,
547,150,2024-04-17 23:50:28,"['Eoin', 'Dex']",,,,,
548,151,2024-04-18 13:41:31,[],,,,,
549,152,2024-04-19 11:32:45,[],,,,,
550,do the same rules apply for two separate sneezes as it does for two poops,2024-04-19 19:16:58,[],,,,,
551,153,2024-04-20 12:52:17,[],,,,,
552,154,2024-04-20 14:15:17,[],,,,,
553,155,2024-04-21 09:56:14,[],,,,,
554,rookie numbers,2024-04-21 11:00:49,[],,,,,
555,156,2024-04-21 13:48:33,[],,,,,
556,it could be classified as anything you want baby,2024-04-21 15:55:35,[],,,,,
557,157,2024-04-22 09:03:33,[],,,,,
558,have a phd interview later probably wont be my only update today,2024-04-22 09:03:56,"['Eoin', 'Dan', 'Soumia']",,,,,
559,in vain,2024-04-22 11:58:31,[],,,,,
560,i said I fought mike tyson and won,2024-04-22 11:59:59,"['Eoin', 'Dan']",,,,,
561,in a spelling bee,2024-04-22 12:00:03,[],,,,,
562,dicks crossed I get it,2024-04-22 12:01:08,[],,,,,
563,i mean poops crossed,2024-04-22 12:01:13,[],,,,,
564,"got this weird stabbing pain in my ass, feels like I unpooped",2024-04-23 10:11:59,"['Eoin', 'Dan']",,,,,
565,158,2024-04-23 14:42:15,[],,,,,
566,159,2024-04-23 21:37:53,[],,,,,
567,didn't you just break 200,2024-04-24 08:37:01,"['Eoin', 'Dan']",,,,,
568,sounds more like you're trying to pass your pees off as poos to inflate numbers,2024-04-24 09:24:53,['Eoin'],,,,,
569,you tell me,2024-04-24 10:02:53,"['Eoin', 'Dex']",,,,,
570,i swear insta messeges are just hanging on by a thread,2024-04-24 11:02:30,[],,,,,
571,every single message here is a different colour and format each time I open the chat,2024-04-24 11:02:47,"['Eoin', 'Soumia']",,,,,
572,im a genius what can I say,2024-04-24 11:03:10,[],,,,,
573,its better now sorry,2024-04-24 11:03:15,[],,,,,
574,but your last text was the colour my texts should be,2024-04-24 11:03:38,[],,,,,
575,nah its not just me insta is just poopy,2024-04-24 11:03:53,[],,,,,
576,kik,2024-04-24 11:04:24,[],,,,,
577,telegrams no good anymore cause theres no pedos on it now just russians,2024-04-24 11:05:05,"['Eoin', 'Ros', 'Conan']",,,,,
578,"i joined a kik dublin gc once when I was 14 and I was selling someone my old cpu on it when I was leaving he asked ""wheres my hug at""",2024-04-24 11:06:27,"['Dan', 'Ros']",,,,,
579,no,2024-04-24 11:06:57,[],,,,,
580,he was 23,2024-04-24 11:07:07,[],,,,,
581,also sorry to bring this back to gc he smelled like shit,2024-04-24 11:07:43,[],,,,,
582,lets bring this to the other gc hahaha,2024-04-24 11:11:33,[],,,,,
583,the one thats not reserved for shit,2024-04-24 11:12:17,[],,,,,
584,and shit accessories,2024-04-24 11:12:21,[],,,,,
585,wider than your hole,2024-04-24 11:13:06,[],,,,,
586,?,2024-04-24 11:13:16,[],,,,,
587,161,2024-04-25 10:10:38,[],,,,,
588,162,2024-04-25 16:56:40,[],,,,,
589,did YOU,2024-04-25 17:48:53,"['Eoin', 'Dan', 'Dex']",,,,,
590,163,2024-04-26 20:11:15,[],,,,,
591,im slackin,2024-04-26 20:11:20,[],,,,,
592,didnt get my morning shit,2024-04-26 20:11:37,[],,,,,
593,164,2024-04-27 09:23:10,[],,,,,
594,stephen_allenxp liked a message,2024-04-27 23:25:55,[],,,,,
595,"well done dexter, keep it up proud of you",2024-04-27 23:26:06,"['Eoin', 'Soumia', 'Dex']",,,,,
596,165,2024-04-28 10:31:13,[],,,,,
597,https://youtu.be/tShoEO_gKjA,2024-04-28 10:31:58,"['Eoin', 'Dex']",,,,,
598,who's down in bolands already ?,2024-04-28 17:17:02,[],,,,,
599,alright ill head down for 7,2024-04-28 17:35:40,[],,,,,
600,they call him the Boston bomber,2024-04-29 07:46:10,"['Eoin', 'Dan', 'Dex']",,,,,
601,166,2024-04-29 08:27:46,[],,,,,
602,sux to suck,2024-04-29 08:27:57,[],,,,,
603,~dan griffin 2023,2024-04-29 08:28:16,"['Eoin', 'Dex']",,,,,
604,167,2024-04-30 08:32:53,[],,,,,
605,dw that was earlier I just showered to unshit my ass,2024-04-30 08:33:26,"['Eoin', 'Dan', 'Dex']",,,,,
606,168,2024-04-30 18:09:53,[],,,,,
607,because it keeps you warm,2024-04-30 20:19:32,['Soumia'],,,,,
608,i think I got another one in the chamber,2024-04-30 21:32:38,"['Eoin', 'Soumia']",,,,,
609,not happening sadly,2024-04-30 23:03:20,[],,,,,
610,yaaay,2024-04-30 23:03:30,[],,,,,
611,ros got the gatling bum installed,2024-04-30 23:10:14,"['Eoin', 'Dan', 'Ros', 'Dex']",,,,,
612,stephen_allenxp reacted ð¢ to your message ,2024-04-30 23:17:04,[],,,,,
613,im always one poop short from a high,2024-04-30 23:17:17,"['Eoin', 'Dex']",,,,,
614,i could poop right now but the moments gone,2024-04-30 23:17:51,"['Eoin', 'Dan', 'Ros', 'Dex']",,,,,
615,stinky,2024-04-30 23:18:12,[],,,,,
616,169,2024-05-01 11:03:07,"['Eoin', 'Soumia']",,,,,
617,170,2024-05-02 10:13:10,[],,,,,
618,171,2024-05-02 11:36:08,[],,,,,
619,its been nearly 2 hours,2024-05-02 11:36:18,['Eoin'],,,,,
620,other way round,2024-05-02 18:56:01,[],,,,,
621,172,2024-05-03 08:43:57,[],,,,,
622,what about the shape,2024-05-03 19:01:59,"['Eoin', 'Dex']",,,,,
623,kinda like the feeling if hot candle wax on the back of your neck,2024-05-03 19:04:48,"['Eoin', 'Soumia']",,,,,
624,173,2024-05-04 07:56:30,[],,,,,
625,174,2024-05-04 13:35:57,[],,,,,
626,if I stay on the can for another one of dexters shits can i count mine as two?,2024-05-04 13:42:03,"['Eoin', 'Ros', 'Soumia']",,,,,
627,175,2024-05-05 08:02:40,[],,,,,
628,176,2024-05-05 09:33:50,[],,,,,
629,i love whopper,2024-05-05 11:30:57,[],,,,,
630,isnt there a law against this,2024-05-05 13:07:19,[],,,,,
631,177,2024-05-05 13:52:01,[],,,,,
632,dont eat wild mushrooms,2024-05-05 13:52:10,['Dan'],,,,,
633,or maybe do,2024-05-05 13:52:15,[],,,,,
634,178 and 179,2024-05-06 23:52:12,[],,,,,
635,,2024-05-07 09:35:58,[],"{'link': 'https://media4.giphy.com/media/v1.Y2lkPTQyMzA0NmQwY295NGYxY3AydXBqaW40dmR5cXUxeDZtMG5qdDNkcGl3Mm5iMWR1eCZlcD12MV9naWZzX2dpZklkJmN0PWc/VVXjDHiEKEINttndk0/200.gif', 'original_content_owner': 'sport1'}",,,,
636,ONE HUNDRED AND EIGHTYYYYYYY,2024-05-07 09:36:08,"['Eoin', 'Conor', 'Ros', 'Jack', 'Soumia', 'Dex']",,,,,
637,181,2024-05-07 22:19:51,[],,,,,
638,182,2024-05-08 08:02:45,"['Eoin', 'Dex']",,,,,
639,theres a little funnel thing at the front of the bus beside the bus driver I think its made for shitting in,2024-05-08 08:03:34,"['Eoin', 'Soumia', 'Dex']",,,,,
640,183,2024-05-08 15:04:55,[],,,,,
641,wow im 182 poops ahead of last year,2024-05-08 19:18:01,"['Eoin', 'Dan', 'Ros', 'Dex']",,,,,
642,try less vegetable oils,2024-05-08 19:24:19,[],,,,,
643,184,2024-05-09 09:47:28,[],,,,,
644,185,2024-05-10 12:38:35,[],,,,,
645,feel like the analytical potential of this gc would be greatly increased if we timed our shits,2024-05-10 12:54:20,[],,,,,
646,you already are a feces factory youre just missing the the accounting department,2024-05-10 12:56:40,"['Eoin', 'Dan']",,,,,
647,we can be that accounting department together,2024-05-10 12:56:54,[],,,,,
648,also this is just my roundabout way of saying im still on the toilet,2024-05-10 12:57:15,"['Eoin', 'Dan', 'Soumia']",,,,,
649,187,2024-05-11 13:12:59,[],,,,,
650,me every day,2024-05-11 13:13:16,[],,,,,
651,gotta squeeze one out for katie,2024-05-11 16:10:51,"['Eoin', 'Soumia', 'Katie']",,,,,
652,188,2024-05-12 11:08:29,[],,,,,
653,189,2024-05-12 12:46:49,[],,,,,
654,190,2024-05-13 11:21:05,[],,,,,
655,I had a dream I shat 14 times and clogged the work toilet can I count them?,2024-05-13 11:25:01,"['Eoin', 'Dan', 'Ros', 'Soumia', 'Dex']",,,,,
656,youre less therapist more the rapist,2024-05-13 12:04:39,[],,,,,
657,191,2024-05-14 10:24:37,[],,,,,
658,you two really fell off,2024-05-14 10:24:51,['Dex'],,,,,
659,192,2024-05-14 14:15:25,[],,,,,
660,193,2024-05-15 09:26:24,[],,,,,
661,194,2024-05-15 09:49:08,[],,,,,
662,im gonna be late for work,2024-05-15 09:49:15,"['Eoin', 'Ros', 'Dex']",,,,,
